seed,week,time,num_I,value,.lower,.upper,.width,.point,.interval
1,9,66,9266,17179.13600517642,11168.276898264652,26543.28869443625,0.95,median,qi
1,9,67,9493,17468.208215004215,11377.037367099074,26725.221181770212,0.95,median,qi
1,9,68,9751,17767.930899440864,11513.195824902694,27187.271925519068,0.95,median,qi
1,9,69,9938,17930.03711674493,11843.974189808732,27466.43249492601,0.95,median,qi
1,9,70,10143,18239.81839512133,12063.811505428575,28130.88147439051,0.95,median,qi
1,10,71,10349,18473.067108224197,12209.60510812717,28499.03931044103,0.95,median,qi
1,10,72,10547,18464.56877895353,12248.227433885164,28654.50088938928,0.95,median,qi
1,10,73,10679,18385.780589274786,12221.389202899423,28282.11212927809,0.95,median,qi
1,10,74,10795,18249.78563118742,12133.451732631973,27946.89455223852,0.95,median,qi
1,10,75,10829,18087.228907890934,12033.172251597996,27490.641714301924,0.95,median,qi
1,10,76,10836,17958.324181318065,12011.723378032111,27179.132741201254,0.95,median,qi
1,10,77,10913,17827.221496157385,11854.58217522023,26876.74388598197,0.95,median,qi
1,11,78,10920,17545.433436986845,11696.528205858083,26302.191060319536,0.95,median,qi
1,11,79,10895,17186.03674423131,11381.723747057718,25692.79159958007,0.95,median,qi
1,11,80,10700,16815.096634518268,11173.681087327028,25005.885348571617,0.95,median,qi
1,11,81,10576,16347.924070166322,10944.853059239827,24278.701501343417,0.95,median,qi
1,11,82,10409,15823.23952893111,10707.652028120943,23741.64933766763,0.95,median,qi
1,11,83,10200,15361.815165519416,10332.094343481767,23149.20044574415,0.95,median,qi
1,11,84,9986,14878.951017677133,9976.769327993396,22470.763010344217,0.95,median,qi
1,12,85,9644,14369.2705081341,9650.682576942632,21643.79051473143,0.95,median,qi
1,12,86,9403,13831.075030714588,9275.02768966008,20820.91775817694,0.95,median,qi
1,12,87,9141,13261.36778917642,8893.181726406254,20078.28282000373,0.95,median,qi
1,12,88,8831,12670.812225544476,8486.120265388847,19155.90497605933,0.95,median,qi
1,12,89,8506,12139.150085295303,8135.967598395206,18078.546795888597,0.95,median,qi
1,12,90,8212,11611.644279194736,7731.293581681946,17329.265250625154,0.95,median,qi
1,12,91,7917,11065.71826722105,7423.517943377568,16609.520897517305,0.95,median,qi
1,13,92,7600,10526.210137143966,7079.41084393897,15880.639219635415,0.95,median,qi
1,13,93,7294,9927.356184306876,6679.007488357432,15018.461458040723,0.95,median,qi
1,13,94,6939,9380.938496586814,6316.938191442923,14088.41751463987,0.95,median,qi
1,13,95,6615,8831.68121549912,5928.565955722744,13233.699206425088,0.95,median,qi
1,13,96,6386,8325.143720803055,5534.872081968186,12485.492277922096,0.95,median,qi
1,13,97,6026,7830.148440670371,5162.912488823777,11767.949443073136,0.95,median,qi
1,13,98,5701,7370.8468085498225,4824.761458858905,11087.34290461695,0.95,median,qi
1,14,99,5403,6929.783938475782,4526.021055862204,10441.150653597924,0.95,median,qi
1,14,100,5102,6501.764695030299,4204.880829210308,9692.395550989731,0.95,median,qi
1,14,101,4877,6074.873600315059,3949.6965383267816,9078.523736538413,0.95,median,qi
1,14,102,4586,5677.64603912904,3665.0522391707696,8580.853194496669,0.95,median,qi
1,14,103,4320,5298.101296341584,3387.7900625561533,7966.4332046382815,0.95,median,qi
1,14,104,4067,4917.702048186175,3155.1436433055683,7402.86933225153,0.95,median,qi
1,14,105,3812,4583.399076665645,2922.772617639446,6843.250170317527,0.95,median,qi
1,15,106,3615,4265.58779976868,2726.74492221476,6328.336795801313,0.95,median,qi
1,15,107,3404,3968.091928416509,2503.919277530729,5912.753248385242,0.95,median,qi
1,15,108,3208,3679.35547767507,2326.710752314122,5521.075853485226,0.95,median,qi
1,15,109,2994,3412.967072068174,2141.6963367684803,5129.701888293984,0.95,median,qi
1,15,110,2799,3161.5753888237487,1972.962039709992,4732.026460176574,0.95,median,qi
1,15,111,2590,2930.413479282684,1809.3129143287308,4397.244562434716,0.95,median,qi
1,15,112,2440,2718.446589601587,1659.0387442676354,4065.129184984763,0.95,median,qi
1,16,113,2294,2521.89362531071,1528.7073893429483,3798.7507826102046,0.95,median,qi
1,16,114,2135,2333.6016092547234,1410.4756482745715,3511.945408567931,0.95,median,qi
1,16,115,1995,2151.8639050794536,1292.224601674262,3255.049425278412,0.95,median,qi
1,16,116,1857,1989.574435623961,1184.2744527674872,3005.2943638488646,0.95,median,qi
1,16,117,1752,1835.0878265817792,1083.2030354009892,2777.236639919224,0.95,median,qi
1,16,118,1620,1693.479903648245,976.3621590794212,2574.680486699089,0.95,median,qi
1,16,119,1516,1565.7337088324634,896.9187840483949,2393.439331251644,0.95,median,qi
1,17,120,1400,1445.905800752933,826.8695683876823,2216.5433359875265,0.95,median,qi
1,17,121,1337,1332.3213961821762,752.0209413166763,2054.3917034152414,0.95,median,qi
1,17,122,1233,1226.563965029748,683.9179844336495,1909.0373367926816,0.95,median,qi
1,17,123,1138,1123.859985572787,622.7585749587719,1754.4052436268964,0.95,median,qi
1,17,124,1087,1036.3957431984554,567.6066791217482,1624.1862058471256,0.95,median,qi
1,17,125,1010,956.9936862025938,517.7120841602188,1518.875039032717,0.95,median,qi
1,17,126,952,880.2646159120977,470.80320048405457,1420.083089793468,0.95,median,qi
1,18,127,883,812.2926340541901,419.3015401390907,1325.3419246596782,0.95,median,qi
1,18,128,829,750.9896063735383,377.4961192876512,1228.9292477704437,0.95,median,qi
1,18,129,759,692.4876457152078,339.13918767030833,1150.534185893343,0.95,median,qi
1,18,130,713,635.2470236928021,306.0498933751285,1077.255462412042,0.95,median,qi
1,18,131,678,585.901722323464,274.634513227333,1007.3238560936971,0.95,median,qi
1,18,132,649,540.959230925715,248.21746692979332,940.9001152681363,0.95,median,qi
1,18,133,589,497.81791441517606,223.48407288310665,880.5009941592843,0.95,median,qi
2,0,1,479,471.86159309561856,461.8323765908349,482.5791875724853,0.5,median,qi
2,0,2,488,461.1274273205838,444.1793555632508,477.64488924995817,0.5,median,qi
2,0,3,483,453.5437995409816,432.60478764344464,474.4015255141577,0.5,median,qi
2,0,4,490,448.2300059292511,425.4328982823758,472.5218970066586,0.5,median,qi
2,0,5,462,445.43759137442146,419.586347202434,470.2409429652514,0.5,median,qi
2,0,6,483,443.22207244771346,415.365421363359,468.8633370977182,0.5,median,qi
2,0,7,464,440.5342040049327,411.297168427156,469.38546868842104,0.5,median,qi
2,1,8,458,440.3634785828002,410.2474723445829,471.5655620197136,0.5,median,qi
2,1,9,445,445.4953398011636,413.1521765906874,476.27473446111475,0.5,median,qi
2,1,10,434,450.23883111897504,418.173804153256,484.9971818750981,0.5,median,qi
2,1,11,428,459.93529014234167,424.07476870084736,495.6500215501442,0.5,median,qi
2,1,12,439,468.0510912862525,430.09298911501475,507.39688736092126,0.5,median,qi
2,1,13,452,476.9684670924358,437.6681337116927,521.5731273653051,0.5,median,qi
2,1,14,457,487.6073387610453,445.91903907334154,533.6665444954406,0.5,median,qi
2,2,15,453,503.88727238060386,456.25375633899466,550.9378953283931,0.5,median,qi
2,2,16,466,523.55613181833,473.2631761793248,574.2712711651398,0.5,median,qi
2,2,17,475,546.8873146948516,493.6084587923713,601.8292784867377,0.5,median,qi
2,2,18,491,574.7619338441039,516.934266826198,636.5109893325512,0.5,median,qi
2,2,19,491,602.5954140025407,543.6782490522439,675.8510122739578,0.5,median,qi
2,2,20,511,632.8988025146443,570.572382057145,716.6527322972863,0.5,median,qi
2,2,21,519,666.6146540578327,599.6305415910354,758.0742905656434,0.5,median,qi
2,3,22,543,706.3016792349956,629.6874215300908,804.4869929267829,0.5,median,qi
2,3,23,580,753.1847198044215,668.4472690646036,856.5268404454523,0.5,median,qi
2,3,24,603,806.7256190401246,714.0720249728025,916.8866125584224,0.5,median,qi
2,3,25,612,868.3539626028744,762.9885008469029,985.7506284523,0.5,median,qi
2,3,26,659,931.3969435146691,816.3482732826562,1061.3901034091696,0.5,median,qi
2,3,27,686,1002.8307251505732,877.3575438031783,1140.2011400462943,0.5,median,qi
2,3,28,729,1079.4877092841496,938.5672515770694,1228.2800032210362,0.5,median,qi
2,4,29,770,1161.7332490264052,1009.186898713328,1325.360196344352,0.5,median,qi
2,4,30,825,1254.9102758368797,1093.144193401759,1436.5602756791436,0.5,median,qi
2,4,31,867,1358.7427722464677,1189.4435392164849,1559.1034723929674,0.5,median,qi
2,4,32,934,1473.1977266224835,1295.8840347027187,1690.2766839596666,0.5,median,qi
2,4,33,1006,1601.608298758115,1406.13663781552,1837.50128292978,0.5,median,qi
2,4,34,1074,1739.6871469446623,1522.2426327524197,1998.298205726812,0.5,median,qi
2,4,35,1155,1890.7322567604103,1648.1570906192685,2177.816946357893,0.5,median,qi
2,5,36,1250,2046.026213473616,1785.8713522098024,2359.0939762814937,0.5,median,qi
2,5,37,1354,2214.7889542186763,1937.2514070996028,2551.75060225591,0.5,median,qi
2,5,38,1488,2383.3547366418425,2091.727100325613,2756.268202429889,0.5,median,qi
2,5,39,1624,2584.1030598216794,2255.366312777935,2979.9211709304045,0.5,median,qi
2,5,40,1769,2791.240454790609,2451.747697395707,3214.601557948393,0.5,median,qi
2,5,41,1886,3009.3990639048434,2642.5848769380286,3470.5113243935207,0.5,median,qi
2,5,42,2091,3251.292304786017,2839.959260113645,3766.2086430748664,0.5,median,qi
2,6,43,2287,3495.1638025055063,3056.862639363487,4053.92903419098,0.5,median,qi
2,6,44,2447,3754.0334432977297,3278.9969476755155,4343.937835505684,0.5,median,qi
2,6,45,2702,4043.35780775499,3500.4946160925265,4653.6745255131955,0.5,median,qi
2,6,46,2875,4333.491552875528,3744.389483189029,4983.826856427489,0.5,median,qi
2,6,47,3065,4636.222418539393,4012.4750748766264,5330.003479502607,0.5,median,qi
2,6,48,3308,4940.477252154264,4297.278529537356,5704.291202403251,0.5,median,qi
2,6,49,3585,5274.098682386362,4589.179138800961,6128.933991864181,0.5,median,qi
2,7,50,3833,5643.528165310967,4888.39924663237,6550.767087480886,0.5,median,qi
2,7,51,4075,6012.794169780636,5206.467628523542,6917.111509999684,0.5,median,qi
2,7,52,4383,6387.055375015027,5556.29798646582,7307.15424373359,0.5,median,qi
2,7,53,4744,6774.944002782231,5894.597072355373,7733.00498046744,0.5,median,qi
2,7,54,5064,7174.480860654745,6259.089334539004,8195.020092912071,0.5,median,qi
2,7,55,5358,7637.912844527074,6638.612775118186,8687.676566045451,0.5,median,qi
2,7,56,5645,8110.295420808812,7013.503117628179,9249.606023500395,0.5,median,qi
2,8,57,6018,8560.374172016238,7394.824062273936,9820.739039529406,0.5,median,qi
2,8,58,6382,8996.571159807881,7785.953235302159,10331.384333103964,0.5,median,qi
2,8,59,6721,9435.388681067192,8179.060711200968,10762.630611738625,0.5,median,qi
2,8,60,7080,9884.176056315291,8505.134459986064,11251.71375000003,0.5,median,qi
2,8,61,7457,10356.78031895688,8864.535816275853,11748.79743234943,0.5,median,qi
2,8,62,7820,10794.341658732264,9231.886188022085,12265.495224284716,0.5,median,qi
2,8,63,8186,11278.097790837115,9615.657957115738,12798.078183498725,0.5,median,qi
2,9,64,8566,11680.86165191742,9984.898881570458,13291.104675738712,0.5,median,qi
2,9,65,8875,12027.494091272123,10331.873200553797,13704.376688616136,0.5,median,qi
2,9,66,9266,12365.79935661654,10614.42531427824,14097.214350100508,0.5,median,qi
2,9,67,9493,12701.805191618509,10895.604922750968,14470.328459780943,0.5,median,qi
2,9,68,9751,12983.114536968653,11170.551478583177,14793.855892815996,0.5,median,qi
2,9,69,9938,13274.976999090646,11458.196484420643,15085.737054998535,0.5,median,qi
2,9,70,10143,13585.357355903903,11703.88542479126,15436.585159035963,0.5,median,qi
2,10,71,10349,13819.826577571312,11869.717560581515,15660.01707868199,0.5,median,qi
2,10,72,10547,13941.846917741328,11981.398824187,15755.656031527582,0.5,median,qi
2,10,73,10679,14001.477413372231,12064.181618647792,15855.483877878938,0.5,median,qi
2,10,74,10795,14030.381466275612,12120.25092419014,15832.502775690216,0.5,median,qi
2,10,75,10829,14011.194783248906,12130.247617784493,15833.7475199297,0.5,median,qi
2,10,76,10836,13999.815887270892,12180.76856697031,15800.4561642603,0.5,median,qi
2,10,77,10913,13932.635270020255,12144.396736590908,15850.546693040582,0.5,median,qi
2,11,78,10920,13841.476301222654,12026.834644790117,15772.482666225347,0.5,median,qi
2,11,79,10895,13676.835993928044,11866.341655206354,15501.120328182198,0.5,median,qi
2,11,80,10700,13406.756873650238,11684.670627780546,15205.5739396395,0.5,median,qi
2,11,81,10576,13138.704165006293,11448.755059118334,14882.24129615754,0.5,median,qi
2,11,82,10409,12845.894234687994,11191.348284259206,14599.105317448024,0.5,median,qi
2,11,83,10200,12569.12712208218,10964.610916864653,14320.514508085427,0.5,median,qi
2,11,84,9986,12322.232989323533,10664.437162808086,13986.475456328604,0.5,median,qi
2,12,85,9644,11982.844819938917,10375.664082550184,13583.078754803217,0.5,median,qi
2,12,86,9403,11535.116917835769,10015.59122252139,13107.394782622294,0.5,median,qi
2,12,87,9141,11095.899995833348,9632.2176051586,12582.128689348883,0.5,median,qi
2,12,88,8831,10638.984368493915,9240.13193063309,12106.092444291591,0.5,median,qi
2,12,89,8506,10197.360522406509,8851.14407012003,11616.0887423631,0.5,median,qi
2,12,90,8212,9735.03142434852,8486.091720979106,11130.804846478231,0.5,median,qi
2,12,91,7917,9271.205759960334,8084.712340658309,10641.211970089547,0.5,median,qi
2,13,92,7600,8819.775088378616,7715.214162402939,10150.139723731692,0.5,median,qi
2,13,93,7294,8387.520229834226,7328.815385013088,9637.65792181954,0.5,median,qi
2,13,94,6939,7958.0158821166915,6942.2160265971415,9111.129736981384,0.5,median,qi
2,13,95,6615,7535.764175533484,6537.694764617121,8615.687815974943,0.5,median,qi
2,13,96,6386,7124.041407104809,6183.760911147499,8114.729009630772,0.5,median,qi
2,13,97,6026,6717.774473300555,5858.307150820145,7643.244553782017,0.5,median,qi
2,13,98,5701,6340.059427343414,5520.720419012396,7199.758570198266,0.5,median,qi
2,14,99,5403,5964.095436837972,5194.846153764241,6769.795577301972,0.5,median,qi
2,14,100,5102,5625.200220347238,4866.888285365347,6338.914680657768,0.5,median,qi
2,14,101,4877,5280.281644553078,4550.573835685453,5953.1181218991005,0.5,median,qi
2,14,102,4586,4958.207167440007,4285.9382660664905,5574.496347394199,0.5,median,qi
2,14,103,4320,4633.688145863174,4019.268207736415,5198.074509618833,0.5,median,qi
2,14,104,4067,4322.908104973766,3756.028395188466,4856.8953262208415,0.5,median,qi
2,14,105,3812,4029.9133222361543,3505.8101332304,4545.561725060296,0.5,median,qi
2,15,106,3615,3761.148056632904,3279.5885015643557,4258.6461702168,0.5,median,qi
2,15,107,3404,3509.2489230586225,3047.001756613739,3976.0994239475976,0.5,median,qi
2,15,108,3208,3253.1534645146153,2830.955620586914,3699.534301644813,0.5,median,qi
2,15,109,2994,3016.3402934997994,2624.416231691451,3449.7006525542165,0.5,median,qi
2,15,110,2799,2802.816231846914,2428.650670549444,3202.429753836308,0.5,median,qi
2,15,111,2590,2602.465969839784,2253.2802644875255,2978.325334914351,0.5,median,qi
2,15,112,2440,2410.9654390493943,2090.7994341573194,2772.984825459105,0.5,median,qi
2,16,113,2294,2229.846262482266,1934.0372575515032,2576.421858323537,0.5,median,qi
2,16,114,2135,2053.9225767495595,1787.9047199722745,2399.538344107011,0.5,median,qi
2,16,115,1995,1895.974370306408,1641.761048050696,2223.0666239075076,0.5,median,qi
2,16,116,1857,1750.0194328671157,1509.4930796891003,2049.278828084914,0.5,median,qi
2,16,117,1752,1615.0371728700566,1389.9048314412396,1894.0189193960152,0.5,median,qi
2,16,118,1620,1487.7969146620885,1277.5348965811509,1742.8962262106793,0.5,median,qi
2,16,119,1516,1372.011456188496,1174.5183241966138,1600.1219550667065,0.5,median,qi
2,17,120,1400,1262.136816333682,1080.2286834631575,1473.1056783957863,0.5,median,qi
2,17,121,1337,1160.2080084555876,988.809924963675,1356.47763539908,0.5,median,qi
2,17,122,1233,1062.350249455188,908.1390012213276,1246.6789210273523,0.5,median,qi
2,17,123,1138,973.6420637271126,829.3041009886094,1143.963645091438,0.5,median,qi
2,17,124,1087,896.4792786232517,762.3943485597633,1051.821099043831,0.5,median,qi
2,17,125,1010,822.6991337972031,696.8385967814063,963.7278598034952,0.5,median,qi
2,17,126,952,755.5429493832482,635.7227257137987,887.6261700098605,0.5,median,qi
2,18,127,883,695.7032974587188,581.9952218640562,812.7539264818432,0.5,median,qi
2,18,128,829,638.4852752530425,531.5525332441722,748.1988125652488,0.5,median,qi
2,18,129,759,586.1083711812698,486.7480125595489,683.8073992660802,0.5,median,qi
2,18,130,713,539.0714048954994,443.29518601192177,629.2460358481925,0.5,median,qi
2,18,131,678,493.3860196790674,404.2056120520287,578.0129940905642,0.5,median,qi
2,18,132,649,451.4304863971251,369.09995805826054,532.8324126702004,0.5,median,qi
2,18,133,589,415.5458333915675,335.5675465409505,487.9520032248197,0.5,median,qi
2,0,1,479,471.86159309561856,452.7586375240636,491.6458655932552,0.8,median,qi
2,0,2,488,461.1274273205838,428.9331838683443,493.15128986015566,0.8,median,qi
2,0,3,483,453.5437995409816,413.10430169535385,493.8175935322966,0.8,median,qi
2,0,4,490,448.2300059292511,402.72599556779625,494.9285108859347,0.8,median,qi
2,0,5,462,445.43759137442146,395.9571013307639,495.39217983004875,0.8,median,qi
2,0,6,483,443.22207244771346,390.4430776110749,496.3022202102659,0.8,median,qi
2,0,7,464,440.5342040049327,385.7306548975486,497.0980530317687,0.8,median,qi
2,1,8,458,440.3634785828002,383.4415403380874,499.1678656681368,0.8,median,qi
2,1,9,445,445.4953398011636,385.2090007486691,506.97202063394343,0.8,median,qi
2,1,10,434,450.23883111897504,389.5286264823822,516.9767531173861,0.8,median,qi
2,1,11,428,459.93529014234167,395.4424328000178,526.5334292576672,0.8,median,qi
2,1,12,439,468.0510912862525,399.40866606324533,541.1301840409016,0.8,median,qi
2,1,13,452,476.9684670924358,404.6172237020128,557.181690866771,0.8,median,qi
2,1,14,457,487.6073387610453,410.2195414959664,574.7650308537641,0.8,median,qi
2,2,15,453,503.88727238060386,419.3825664791032,596.9049981354706,0.8,median,qi
2,2,16,466,523.55613181833,432.590087975688,625.0378620163696,0.8,median,qi
2,2,17,475,546.8873146948516,449.6030344822454,657.196883608811,0.8,median,qi
2,2,18,491,574.7619338441039,467.7001520944664,696.196110095558,0.8,median,qi
2,2,19,491,602.5954140025407,488.0371827300909,737.8343625006579,0.8,median,qi
2,2,20,511,632.8988025146443,510.1668406712338,782.6783716607149,0.8,median,qi
